name;frameIndex;frameTime;pcm_fftMag[0];pcm_fftMag[1];pcm_fftMag[2];pcm_fftMag[3];pcm_fftMag[4];pcm_fftMag[5];pcm_fftMag[6];pcm_fftMag[7];pcm_fftMag[8];pcm_fftMag[9];pcm_fftMag[10];pcm_fftMag[11];pcm_fftMag[12];pcm_fftMag[13];pcm_fftMag[14];pcm_fftMag[15];pcm_fftMag[16];pcm_fftMag[17];pcm_fftMag[18];pcm_fftMag[19];pcm_fftMag[20];pcm_fftMag[21];pcm_fftMag[22];pcm_fftMag[23];pcm_fftMag[24];pcm_fftMag[25];pcm_fftMag[26];pcm_fftMag[27];pcm_fftMag[28];pcm_fftMag[29];pcm_fftMag[30];pcm_fftMag[31];pcm_fftMag[32]
'test/1khz.wav';33;0.264000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';34;0.272000;2.123783e-03;3.070245e-03;4.109421e-03;6.915982e-03;1.177920e-02;2.289900e-02;6.372277e-02;5.950343e+00;1.368039e+01;5.950064e+00;6.345396e-02;2.371669e-02;1.243763e-02;7.588018e-03;5.354577e-03;3.475411e-03;2.872746e-03;2.370490e-03;1.670790e-03;1.703707e-03;1.139951e-03;1.097924e-03;1.748860e-03;7.016614e-02;1.628512e-01;7.016252e-02;9.018394e-04;8.776122e-04;4.600538e-04;6.550528e-04;5.522709e-04;2.794751e-04;5.417364e-04
'test/1khz.wav';35;0.280000;1.916057e-03;2.973383e-03;4.119378e-03;7.247101e-03;1.154074e-02;2.317377e-02;6.331455e-02;5.950068e+00;1.368039e+01;5.950338e+00;6.386843e-02;2.344037e-02;1.264536e-02;7.295466e-03;5.356852e-03;3.712473e-03;2.955576e-03;2.106192e-03;1.646686e-03;1.771108e-03;1.146965e-03;1.337890e-03;1.273124e-03;6.989381e-02;1.628498e-01;7.043977e-02;1.237334e-03;6.744201e-04;7.778773e-04;3.387914e-04;5.310602e-04;1.953046e-04;7.494630e-04
'test/1khz.wav';36;0.288000;2.348156e-03;2.773244e-03;4.181580e-03;6.888240e-03;1.188474e-02;2.314132e-02;6.339017e-02;5.950358e+00;1.368039e+01;5.950048e+00;6.378726e-02;2.348015e-02;1.230398e-02;7.638160e-03;5.266586e-03;3.813392e-03;2.797887e-03;2.122170e-03;1.757005e-03;1.559752e-03;1.378374e-03;1.219991e-03;1.421929e-03;7.018176e-02;1.628504e-01;7.014859e-02;1.201939e-03;6.074940e-04;4.939735e-04;5.367326e-04;5.166685e-04;4.021881e-04;3.173634e-04
'test/1khz.wav';37;0.296000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';38;0.304000;2.554220e-03;2.473670e-03;4.348786e-03;7.116438e-03;1.166321e-02;2.303131e-02;6.345250e-02;5.950159e+00;1.368039e+01;5.950248e+00;6.372591e-02;2.360470e-02;1.249928e-02;7.480191e-03;5.150684e-03;3.959980e-03;2.743540e-03;2.224590e-03;1.750329e-03;1.504853e-03;1.612859e-03;1.012200e-03;1.461896e-03;6.998461e-02;1.628495e-01;7.035090e-02;1.128486e-03;6.509416e-04;1.031792e-03;1.568382e-04;3.156543e-04;7.320147e-04;1.112996e-04
'test/1khz.wav';39;0.312000;2.835515e-03;2.449188e-03;4.258560e-03;6.966128e-03;1.200747e-02;2.264486e-02;6.378713e-02;5.950371e+00;1.368039e+01;5.950036e+00;6.338570e-02;2.399119e-02;1.217256e-02;7.582509e-03;5.217007e-03;3.938101e-03;2.693138e-03;2.301356e-03;1.739989e-03;1.524916e-03;1.541413e-03;6.677769e-04;1.956854e-03;7.019374e-02;1.628498e-01;7.013541e-02;1.055289e-03;1.036601e-03;5.149744e-04;3.974835e-04;4.168718e-04;7.873564e-04;1.699950e-04
'test/1khz.wav';40;0.320000;2.153432e-03;2.739143e-03;4.353812e-03;7.009730e-03;1.176979e-02;2.297408e-02;6.346263e-02;5.950149e+00;1.368039e+01;5.950258e+00;6.371616e-02;2.364543e-02;1.241186e-02;7.528993e-03;5.154056e-03;3.855629e-03;2.861958e-03;2.091020e-03;1.736280e-03;1.596049e-03;1.345681e-03;1.101075e-03;1.465538e-03;6.997159e-02;1.628504e-01;7.035815e-02;1.114458e-03;7.731394e-04;6.291125e-04;4.128067e-04;3.011547e-04;4.319306e-04;5.120880e-04
'test/1khz.wav';41;0.328000;2.079316e-03;2.941828e-03;4.242585e-03;6.762653e-03;1.196884e-02;2.305501e-02;6.330840e-02;5.950112e+00;1.368039e+01;5.950295e+00;6.386632e-02;2.357182e-02;1.221811e-02;7.756697e-03;5.280573e-03;3.565654e-03;2.889421e-03;2.344661e-03;1.623980e-03;1.510482e-03;1.458106e-03;1.095871e-03;1.427723e-03;6.993584e-02;1.628497e-01;7.039539e-02;1.337861e-03;6.512564e-04;4.596231e-04;6.505560e-04;3.860734e-04;3.558552e-04;5.862034e-04
'test/1khz.wav';42;0.336000;2.380794e-03;2.862744e-03;4.201887e-03;6.774901e-03;1.183092e-02;2.321348e-02;6.343383e-02;5.950396e+00;1.368039e+01;5.950011e+00;6.374077e-02;2.340336e-02;1.237257e-02;7.774424e-03;5.220474e-03;3.624641e-03;2.788335e-03;2.328455e-03;1.840954e-03;1.380681e-03;1.246582e-03;1.333501e-03;1.542956e-03;7.021930e-02;1.628498e-01;7.011054e-02;1.226996e-03;6.017446e-04;4.491865e-04;5.395204e-04;5.533592e-04;4.137031e-04;2.847255e-04
'test/1khz.wav';43;0.344000;2.108446e-03;2.842387e-03;4.367749e-03;6.603760e-03;1.178834e-02;2.319242e-02;6.325773e-02;5.950101e+00;1.368039e+01;5.950306e+00;6.391878e-02;2.341785e-02;1.241998e-02;7.920645e-03;5.075845e-03;3.890959e-03;2.878431e-03;1.957699e-03;1.893621e-03;1.384470e-03;1.186724e-03;1.425322e-03;1.322340e-03;6.992319e-02;1.628506e-01;7.040528e-02;1.343699e-03;7.465917e-04;4.702787e-04;7.503749e-04;4.118005e-04;3.469741e-04;5.570736e-04
'test/1khz.wav';44;0.352000;2.470201e-03;2.535315e-03;4.480454e-03;6.626461e-03;1.200242e-02;2.287223e-02;6.358063e-02;5.950361e+00;1.368039e+01;5.950046e+00;6.359350e-02;2.375246e-02;1.218384e-02;7.911643e-03;5.005782e-03;3.913914e-03;2.763974e-03;2.223147e-03;1.876844e-03;1.329641e-03;1.490173e-03;9.590894e-04;1.693086e-03;7.018294e-02;1.628508e-01;7.014472e-02;1.116033e-03;8.355741e-04;4.499170e-04;6.923459e-04;2.644363e-04;6.712926e-04;1.953189e-04
'test/1khz.wav';45;0.360000;2.142239e-03;2.885109e-03;4.360435e-03;6.772403e-03;1.176689e-02;2.322798e-02;6.346386e-02;5.950407e+00;1.368039e+01;5.950001e+00;6.371515e-02;2.338964e-02;1.241390e-02;7.781322e-03;5.151548e-03;3.608142e-03;2.865999e-03;2.332318e-03;1.732641e-03;1.361774e-03;1.351360e-03;1.336449e-03;1.463258e-03;7.022960e-02;1.628505e-01;7.010017e-02;1.110881e-03;5.796136e-04;6.387515e-04;5.315842e-04;2.911146e-04;3.962691e-04;5.232806e-04
'test/1khz.wav';46;0.368000;2.098186e-03;2.845670e-03;4.324663e-03;6.740062e-03;1.173815e-02;2.320385e-02;6.344637e-02;5.950416e+00;1.368039e+01;5.949991e+00;6.373262e-02;2.341347e-02;1.244159e-02;7.809505e-03;5.176772e-03;3.629774e-03;2.882273e-03;2.338058e-03;1.728581e-03;1.355209e-03;1.340565e-03;1.319336e-03;1.446720e-03;7.023869e-02;1.628504e-01;7.009103e-02;1.128034e-03;6.021520e-04;6.680815e-04;5.682695e-04;3.318463e-04;4.363798e-04;5.673339e-04
'test/1khz.wav';47;0.376000;2.284220e-03;2.701531e-03;4.400078e-03;6.865066e-03;1.163093e-02;2.343751e-02;6.306061e-02;5.950020e+00;1.368039e+01;5.950387e+00;6.411394e-02;2.317569e-02;1.258945e-02;7.639721e-03;5.108849e-03;3.817219e-03;2.817601e-03;2.187329e-03;1.768550e-03;1.664630e-03;9.994475e-04;1.574974e-03;1.226198e-03;6.984221e-02;1.628519e-01;7.048517e-02;1.574424e-03;5.372499e-04;6.010833e-04;6.729360e-04;2.650058e-04;4.933941e-04;3.812992e-04
'test/1khz.wav';48;0.384000;2.106190e-03;2.852340e-03;4.376164e-03;6.743909e-03;1.180144e-02;2.339958e-02;6.292219e-02;5.949859e+00;1.368039e+01;5.950548e+00;6.425126e-02;2.322108e-02;1.241359e-02;7.747215e-03;5.205710e-03;3.639963e-03;2.879273e-03;2.314291e-03;1.611888e-03;1.701911e-03;1.166780e-03;1.457321e-03;1.192342e-03;6.968147e-02;1.628511e-01;7.064578e-02;1.742925e-03;4.141299e-04;4.419298e-04;8.486617e-04;2.482933e-04;4.130862e-04;5.593300e-04
'test/1khz.wav';49;0.392000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';50;0.400000;2.337951e-03;2.858870e-03;4.286070e-03;6.831181e-03;1.171959e-02;2.307511e-02;6.350987e-02;5.950200e+00;1.368039e+01;5.950207e+00;6.366722e-02;2.354641e-02;1.247279e-02;7.700035e-03;5.147718e-03;3.662445e-03;2.800945e-03;2.271841e-03;1.863505e-03;1.497365e-03;1.224658e-03;1.162409e-03;1.540823e-03;7.002345e-02;1.628503e-01;7.030692e-02;1.092984e-03;6.658030e-04;5.939014e-04;5.532915e-04;4.769656e-04;3.785537e-04;3.275689e-04
'test/1khz.wav';51;0.408000;1.864289e-03;2.851455e-03;4.604390e-03;6.763811e-03;1.151233e-02;2.326607e-02;6.362354e-02;5.950480e+00;1.368039e+01;5.949927e+00;6.355176e-02;2.335372e-02;1.267157e-02;7.771836e-03;4.938448e-03;3.673146e-03;2.978116e-03;2.262264e-03;1.865281e-03;1.430598e-03;1.148782e-03;1.345916e-03;1.690497e-03;7.030304e-02;1.628498e-01;7.002734e-02;1.031837e-03;5.216108e-04;8.143914e-04;5.866766e-04;1.098615e-04;3.798493e-04;8.012303e-04
'test/1khz.wav';52;0.416000;2.286248e-03;2.776911e-03;4.202907e-03;6.814322e-03;1.175937e-02;2.310182e-02;6.348477e-02;5.950242e+00;1.368039e+01;5.950165e+00;6.369170e-02;2.351453e-02;1.242692e-02;7.722929e-03;5.260953e-03;3.783595e-03;2.816956e-03;2.163512e-03;1.730852e-03;1.458411e-03;1.299419e-03;1.246541e-03;1.531246e-03;7.006449e-02;1.628499e-01;7.026488e-02;1.128632e-03;6.964123e-04;6.001396e-04;5.430627e-04;4.763314e-04;4.091598e-04;3.792717e-04
'test/1khz.wav';53;0.424000;2.228996e-03;2.775530e-03;4.276060e-03;6.908302e-03;1.182454e-02;2.311972e-02;6.346913e-02;5.950261e+00;1.368039e+01;5.950146e+00;6.370743e-02;2.349827e-02;1.236548e-02;7.630488e-03;5.173792e-03;3.739984e-03;2.835679e-03;2.232722e-03;1.814689e-03;1.519579e-03;1.321859e-03;1.239958e-03;1.515096e-03;7.008376e-02;1.628500e-01;7.024601e-02;1.141970e-03;6.613916e-04;5.261328e-04;4.716583e-04;4.481785e-04;4.385090e-04;4.365233e-04
'test/1khz.wav';54;0.432000;1.962576e-03;2.933758e-03;4.085253e-03;7.027647e-03;1.193373e-02;2.293396e-02;6.359718e-02;5.950489e+00;1.368039e+01;5.949918e+00;6.357805e-02;2.367631e-02;1.227842e-02;7.492916e-03;5.437662e-03;3.635385e-03;2.935953e-03;2.245110e-03;1.517890e-03;1.688969e-03;1.293889e-03;1.233795e-03;1.668745e-03;7.031161e-02;1.628505e-01;7.001644e-02;1.058210e-03;9.327498e-04;3.282795e-04;5.005925e-04;5.378007e-04;2.889964e-04;7.029441e-04
'test/1khz.wav';55;0.440000;2.328624e-03;2.756834e-03;4.170562e-03;6.880878e-03;1.187955e-02;2.313777e-02;6.338804e-02;5.950359e+00;1.368039e+01;5.950047e+00;6.378905e-02;2.348271e-02;1.230741e-02;7.642560e-03;5.271690e-03;3.818808e-03;2.803769e-03;2.129342e-03;1.765726e-03;1.568885e-03;1.386631e-03;1.227056e-03;1.427309e-03;7.018287e-02;1.628504e-01;7.014776e-02;1.209227e-03;6.197401e-04;5.113122e-04;5.552132e-04;5.348056e-04;4.204375e-04;3.368952e-04
'test/1khz.wav';56;0.448000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';57;0.456000;2.559596e-03;2.749981e-03;4.031858e-03;7.014629e-03;1.199510e-02;2.286905e-02;6.332746e-02;5.949980e+00;1.368039e+01;5.950427e+00;6.384873e-02;2.374375e-02;1.220540e-02;7.553174e-03;5.370716e-03;3.742564e-03;2.742315e-03;2.255704e-03;1.802235e-03;1.498490e-03;1.400578e-03;1.128637e-03;1.394285e-03;6.980341e-02;1.628502e-01;7.052598e-02;1.283059e-03;9.395882e-04;3.390780e-04;3.028834e-04;7.124434e-04;4.752857e-04;1.059242e-04
'test/1khz.wav';58;0.464000;2.232826e-03;2.766848e-03;4.246764e-03;6.863829e-03;1.177360e-02;2.307137e-02;6.343167e-02;5.950281e+00;1.368039e+01;5.950126e+00;6.374489e-02;2.354691e-02;1.241755e-02;7.677901e-03;5.209257e-03;3.758302e-03;2.834395e-03;2.212597e-03;1.779436e-03;1.474918e-03;1.274453e-03;1.196162e-03;1.480046e-03;7.010421e-02;1.628500e-01;7.022561e-02;1.177054e-03;6.990290e-04;5.573903e-04;4.916232e-04;4.562929e-04;4.378796e-04;4.326940e-04
'test/1khz.wav';59;0.472000;2.310769e-03;2.800993e-03;4.227059e-03;6.838879e-03;1.178302e-02;2.312249e-02;6.350014e-02;5.950233e+00;1.368039e+01;5.950173e+00;6.367604e-02;2.349333e-02;1.240279e-02;7.698774e-03;5.239832e-03;3.768213e-03;2.809255e-03;2.164145e-03;1.739416e-03;1.474113e-03;1.320938e-03;1.271000e-03;1.552799e-03;7.005626e-02;1.628499e-01;7.027330e-02;1.120711e-03;6.871866e-04;5.863144e-04;5.238139e-04;4.533600e-04;3.848138e-04;3.547503e-04
'test/1khz.wav';60;0.480000;2.494722e-03;2.559209e-03;4.504616e-03;6.651022e-03;1.202608e-02;2.289281e-02;6.359606e-02;5.950353e+00;1.368039e+01;5.950055e+00;6.357789e-02;2.373117e-02;1.215970e-02;7.887474e-03;4.984933e-03;3.897426e-03;2.757761e-03;2.220910e-03;1.888321e-03;1.343417e-03;1.512827e-03;9.835592e-04;1.715458e-03;7.017487e-02;1.628509e-01;7.015295e-02;1.112425e-03;8.193625e-04;4.445942e-04;6.705181e-04;2.491274e-04;6.470391e-04;1.707976e-04
'test/1khz.wav';61;0.488000;2.201265e-03;2.747500e-03;4.281377e-03;6.970609e-03;1.189854e-02;2.312988e-02;6.339962e-02;5.950337e+00;1.368039e+01;5.950069e+00;6.377563e-02;2.348404e-02;1.228989e-02;7.583972e-03;5.208466e-03;3.807489e-03;2.845118e-03;2.155675e-03;1.723093e-03;1.507013e-03;1.391398e-03;1.305708e-03;1.488278e-03;7.016072e-02;1.628499e-01;7.016923e-02;1.237522e-03;7.109352e-04;4.874320e-04;3.740297e-04;3.802565e-04;4.364566e-04;4.642550e-04
'test/1khz.wav';62;0.496000;2.568014e-03;2.704707e-03;4.124077e-03;6.921399e-03;1.162030e-02;2.347898e-02;6.329825e-02;5.950265e+00;1.368039e+01;5.950141e+00;6.387495e-02;2.314176e-02;1.259521e-02;7.608078e-03;5.382361e-03;3.653295e-03;2.740417e-03;2.476632e-03;1.579343e-03;1.569513e-03;1.013634e-03;1.528955e-03;1.506267e-03;7.008778e-02;1.628506e-01;7.024036e-02;1.415817e-03;3.657764e-04;6.161623e-04;5.031848e-04;5.055976e-04;6.672800e-04;9.750633e-05
'test/1khz.wav';63;0.504000;2.228996e-03;2.775530e-03;4.276060e-03;6.908302e-03;1.182454e-02;2.311972e-02;6.346913e-02;5.950261e+00;1.368039e+01;5.950146e+00;6.370743e-02;2.349827e-02;1.236548e-02;7.630488e-03;5.173792e-03;3.739984e-03;2.835679e-03;2.232722e-03;1.814689e-03;1.519579e-03;1.321859e-03;1.239958e-03;1.515096e-03;7.008376e-02;1.628500e-01;7.024601e-02;1.141970e-03;6.613916e-04;5.261328e-04;4.716583e-04;4.481785e-04;4.385090e-04;4.365233e-04
'test/1khz.wav';64;0.512000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';65;0.520000;2.191059e-03;2.835105e-03;4.384397e-03;6.914225e-03;1.173338e-02;2.306360e-02;6.351938e-02;5.950179e+00;1.368039e+01;5.950228e+00;6.365564e-02;2.355035e-02;1.245869e-02;7.646306e-03;5.089022e-03;3.657039e-03;2.848652e-03;2.304439e-03;1.833735e-03;1.442611e-03;1.237318e-03;1.252422e-03;1.604734e-03;7.000219e-02;1.628499e-01;7.032782e-02;1.135506e-03;7.617674e-04;5.842864e-04;3.982914e-04;3.362990e-04;4.224232e-04;4.744604e-04
'test/1khz.wav';66;0.528000;2.122707e-03;2.869443e-03;4.348889e-03;6.764617e-03;1.176185e-02;2.322451e-02;6.346171e-02;5.950408e+00;1.368039e+01;5.950000e+00;6.371691e-02;2.339225e-02;1.241749e-02;7.785382e-03;5.155939e-03;3.613949e-03;2.873142e-03;2.338972e-03;1.739033e-03;1.370752e-03;1.361434e-03;1.343839e-03;1.467290e-03;7.023069e-02;1.628505e-01;7.009933e-02;1.117190e-03;5.945558e-04;6.556904e-04;5.465520e-04;3.086865e-04;4.154952e-04;5.428125e-04
'test/1khz.wav';67;0.536000;2.463500e-03;2.761046e-03;4.103018e-03;7.079890e-03;1.174364e-02;2.297524e-02;6.365199e-02;5.950425e+00;1.368039e+01;5.949982e+00;6.352396e-02;2.365124e-02;1.243085e-02;7.481198e-03;5.387899e-03;3.649832e-03;2.765707e-03;2.403151e-03;1.601309e-03;1.572745e-03;1.400026e-03;1.029307e-03;1.699636e-03;7.025000e-02;1.628496e-01;7.008250e-02;9.867103e-04;7.291659e-04;7.188330e-04;2.847468e-04;5.339974e-04;5.612106e-04;2.020199e-04
'test/1khz.wav';68;0.544000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';69;0.552000;2.581959e-03;2.663892e-03;4.425813e-03;6.741602e-03;1.178779e-02;2.303198e-02;6.353686e-02;5.950212e+00;1.368039e+01;5.950195e+00;6.364531e-02;2.357949e-02;1.243302e-02;7.757618e-03;5.088702e-03;3.739858e-03;2.737326e-03;2.366175e-03;1.776703e-03;1.627622e-03;1.130868e-03;1.275351e-03;1.497802e-03;7.003777e-02;1.628497e-01;7.029720e-02;1.017779e-03;8.309066e-04;4.464024e-04;7.799653e-04;2.389084e-04;6.224893e-04;8.356036e-05
'test/1khz.wav';70;0.560000;1.993165e-03;2.610591e-03;4.640169e-03;6.988124e-03;1.143496e-02;2.340651e-02;6.317899e-02;5.950055e+00;1.368039e+01;5.950352e+00;6.399550e-02;2.321360e-02;1.277449e-02;7.498092e-03;4.943845e-03;4.065810e-03;2.923381e-03;1.907382e-03;1.825900e-03;1.905845e-03;9.065314e-04;1.468550e-03;1.327972e-03;6.987672e-02;1.628517e-01;7.045069e-02;1.465766e-03;4.177522e-04;8.047402e-04;8.138245e-04;2.998162e-05;5.744094e-04;6.723549e-04
'test/1khz.wav';71;0.568000;2.410635e-03;2.884176e-03;4.169195e-03;6.770242e-03;1.196629e-02;2.299711e-02;6.367303e-02;5.950552e+00;1.368039e+01;5.949855e+00;6.350491e-02;2.360953e-02;1.230576e-02;7.720506e-03;5.367840e-03;3.510363e-03;2.779908e-03;2.502762e-03;1.544022e-03;1.720705e-03;1.162060e-03;1.412047e-03;1.679851e-03;7.037593e-02;1.628497e-01;6.995534e-02;9.235845e-04;1.011014e-03;3.534031e-04;8.385813e-04;4.530761e-04;5.447763e-04;2.548846e-04
'test/1khz.wav';72;0.576000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';73;0.584000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';74;0.592000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';75;0.600000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';76;0.608000;2.257347e-03;2.790838e-03;4.270886e-03;6.888386e-03;1.179723e-02;2.309201e-02;6.344704e-02;5.950273e+00;1.368039e+01;5.950134e+00;6.372923e-02;2.352569e-02;1.239340e-02;7.653761e-03;5.188105e-03;3.742681e-03;2.826278e-03;2.212990e-03;1.788285e-03;1.491259e-03;1.296387e-03;1.220639e-03;1.501714e-03;7.009599e-02;1.628501e-01;7.023392e-02;1.168665e-03;6.880808e-04;5.424766e-04;4.728390e-04;4.343956e-04;4.140149e-04;4.081726e-04
'test/1khz.wav';77;0.616000;2.494722e-03;2.559209e-03;4.504616e-03;6.651022e-03;1.202608e-02;2.289281e-02;6.359606e-02;5.950353e+00;1.368039e+01;5.950055e+00;6.357789e-02;2.373117e-02;1.215970e-02;7.887474e-03;4.984933e-03;3.897426e-03;2.757761e-03;2.220910e-03;1.888321e-03;1.343417e-03;1.512827e-03;9.835592e-04;1.715458e-03;7.017487e-02;1.628509e-01;7.015295e-02;1.112425e-03;8.193625e-04;4.445942e-04;6.705181e-04;2.491274e-04;6.470391e-04;1.707976e-04
'test/1khz.wav';78;0.624000;2.120731e-03;2.765960e-03;4.322759e-03;6.873231e-03;1.172222e-02;2.308056e-02;6.354953e-02;5.950156e+00;1.368039e+01;5.950250e+00;6.362567e-02;2.353501e-02;1.247503e-02;7.695732e-03;5.154485e-03;3.713665e-03;2.873871e-03;2.285812e-03;1.780816e-03;1.382953e-03;1.194682e-03;1.241251e-03;1.626108e-03;6.997970e-02;1.628500e-01;7.035027e-02;1.102173e-03;7.251308e-04;5.684719e-04;4.143515e-04;3.676261e-04;4.765118e-04;5.447888e-04
'test/1khz.wav';79;0.632000;1.889681e-03;2.995133e-03;4.390858e-03;6.604601e-03;1.198717e-02;2.299686e-02;6.364378e-02;5.950507e+00;1.368039e+01;5.949900e+00;6.353809e-02;2.361766e-02;1.218852e-02;7.978374e-03;5.036673e-03;3.641902e-03;2.966969e-03;2.187849e-03;1.951794e-03;1.138891e-03;1.565048e-03;1.190876e-03;1.605247e-03;7.033216e-02;1.628498e-01;7.000154e-02;9.127816e-04;8.077376e-04;5.779876e-04;6.532665e-04;4.456424e-04;1.946993e-04;7.758386e-04
'test/1khz.wav';80;0.640000;2.019972e-03;3.023367e-03;4.037581e-03;7.125751e-03;1.156872e-02;2.329193e-02;6.329855e-02;5.950192e+00;1.368039e+01;5.950214e+00;6.388109e-02;2.332081e-02;1.262724e-02;7.420273e-03;5.394070e-03;3.596958e-03;2.912583e-03;2.230443e-03;1.715479e-03;1.660004e-03;1.088709e-03;1.457819e-03;1.296221e-03;7.001825e-02;1.628496e-01;7.031584e-02;1.267579e-03;6.230922e-04;7.096418e-04;3.320472e-04;6.542385e-04;1.919759e-04;6.455477e-04
